,sample_idB,id,year,date,hour,sample_id,X,burst_,x1_,x2_,y1_,y2_,sl_,direction_p,ta_,t1_,t2_,dt_,tod_end_,distance
1686,191 2020-06-25 night,191,2020,2020-06-25,22,191 2020-06-25 22,191 2020-06-25 night.1,6,439057.4829,444050.5061,5524988.747,5525209.189,4997.887124,0.044121276,NA,2020-06-25 19:00,2020-06-25 20:00,60.05,day,4997.887124
1687,191 2020-06-25 night,191,2020,2020-06-25,22,191 2020-06-25 22,191 2020-06-25 night.2,6,444050.5061,444974.1189,5525209.189,5523827.559,1661.914628,-0.981528842,-1.025650118,2020-06-25 20:00,2020-06-25 21:00,59.53333333,day,1661.914628
1688,191 2020-06-25 night,191,2020,2020-06-25,22,191 2020-06-25 22,191 2020-06-25 night.3,6,444974.1189,443656.8792,5523827.559,5523093.966,1507.739666,-2.633454465,-1.651925623,2020-06-25 21:00,2020-06-25 22:00,59.6,day,1507.739666
1689,191 2020-06-25 night,191,2020,2020-06-25,22,191 2020-06-25 22,191 2020-06-25 night.5,6,433744.4288,436352.8739,5521170.763,5523006.296,3189.539791,0.613197046,-2.720033584,2020-06-25 22:59,2020-06-25 23:59,59.9,day,3189.539791
1690,191 2020-06-25 night,191,2020,2020-06-25,19,191 2020-06-25 19,191 2020-06-25 night.4,6,443656.8792,433744.4288,5523093.966,5521170.763,10097.29583,-2.949954678,-0.316500212,2020-06-25 22:00,2020-06-25 22:59,59.78333333,day,10097.29583
1691,191 2020-06-25 night,191,2020,2020-06-25,19,191 2020-06-25 19,191 2020-06-25 night.1,6,439057.4829,444050.5061,5524988.747,5525209.189,4997.887124,0.044121276,NA,2020-06-25 19:00,2020-06-25 20:00,60.05,day,4997.887124
1692,191 2020-06-25 night,191,2020,2020-06-25,19,191 2020-06-25 19,191 2020-06-25 night.2,6,444050.5061,444974.1189,5525209.189,5523827.559,1661.914628,-0.981528842,-1.025650118,2020-06-25 20:00,2020-06-25 21:00,59.53333333,day,1661.914628
1693,191 2020-06-25 night,191,2020,2020-06-25,19,191 2020-06-25 19,191 2020-06-25 night.3,6,444974.1189,443656.8792,5523827.559,5523093.966,1507.739666,-2.633454465,-1.651925623,2020-06-25 21:00,2020-06-25 22:00,59.6,day,1507.739666
1694,191 2020-06-25 night,191,2020,2020-06-25,19,191 2020-06-25 19,191 2020-06-25 night.5,6,433744.4288,436352.8739,5521170.763,5523006.296,3189.539791,0.613197046,-2.720033584,2020-06-25 22:59,2020-06-25 23:59,59.9,day,3189.539791
1695,191 2020-06-25 night,191,2020,2020-06-25,2,191 2020-06-25 2,191 2020-06-25 night.4,6,443656.8792,433744.4288,5523093.966,5521170.763,10097.29583,-2.949954678,-0.316500212,2020-06-25 22:00,2020-06-25 22:59,59.78333333,day,10097.29583
1696,191 2020-06-25 night,191,2020,2020-06-25,2,191 2020-06-25 2,191 2020-06-25 night.1,6,439057.4829,444050.5061,5524988.747,5525209.189,4997.887124,0.044121276,NA,2020-06-25 19:00,2020-06-25 20:00,60.05,day,4997.887124
1697,191 2020-06-25 night,191,2020,2020-06-25,2,191 2020-06-25 2,191 2020-06-25 night.2,6,444050.5061,444974.1189,5525209.189,5523827.559,1661.914628,-0.981528842,-1.025650118,2020-06-25 20:00,2020-06-25 21:00,59.53333333,day,1661.914628
1698,191 2020-06-25 night,191,2020,2020-06-25,2,191 2020-06-25 2,191 2020-06-25 night.3,6,444974.1189,443656.8792,5523827.559,5523093.966,1507.739666,-2.633454465,-1.651925623,2020-06-25 21:00,2020-06-25 22:00,59.6,day,1507.739666
1699,191 2020-06-25 night,191,2020,2020-06-25,2,191 2020-06-25 2,191 2020-06-25 night.5,6,433744.4288,436352.8739,5521170.763,5523006.296,3189.539791,0.613197046,-2.720033584,2020-06-25 22:59,2020-06-25 23:59,59.9,day,3189.539791
1700,191 2020-06-26 day,191,2020,2020-06-26,18,191 2020-06-26 18,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1701,191 2020-06-26 day,191,2020,2020-06-26,18,191 2020-06-26 18,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1702,191 2020-06-26 day,191,2020,2020-06-26,18,191 2020-06-26 18,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1703,191 2020-06-26 day,191,2020,2020-06-26,18,191 2020-06-26 18,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1704,191 2020-06-26 day,191,2020,2020-06-26,18,191 2020-06-26 18,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1705,191 2020-06-26 day,191,2020,2020-06-26,10,191 2020-06-26 10,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1706,191 2020-06-26 day,191,2020,2020-06-26,10,191 2020-06-26 10,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1707,191 2020-06-26 day,191,2020,2020-06-26,10,191 2020-06-26 10,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1708,191 2020-06-26 day,191,2020,2020-06-26,10,191 2020-06-26 10,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1709,191 2020-06-26 day,191,2020,2020-06-26,10,191 2020-06-26 10,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1710,191 2020-06-26 day,191,2020,2020-06-26,8,191 2020-06-26 8,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1711,191 2020-06-26 day,191,2020,2020-06-26,8,191 2020-06-26 8,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1712,191 2020-06-26 day,191,2020,2020-06-26,8,191 2020-06-26 8,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1713,191 2020-06-26 day,191,2020,2020-06-26,8,191 2020-06-26 8,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1714,191 2020-06-26 day,191,2020,2020-06-26,8,191 2020-06-26 8,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1715,191 2020-06-26 day,191,2020,2020-06-26,17,191 2020-06-26 17,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1716,191 2020-06-26 day,191,2020,2020-06-26,17,191 2020-06-26 17,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1717,191 2020-06-26 day,191,2020,2020-06-26,17,191 2020-06-26 17,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1718,191 2020-06-26 day,191,2020,2020-06-26,17,191 2020-06-26 17,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1719,191 2020-06-26 day,191,2020,2020-06-26,17,191 2020-06-26 17,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1720,191 2020-06-26 day,191,2020,2020-06-26,6,191 2020-06-26 6,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1721,191 2020-06-26 day,191,2020,2020-06-26,6,191 2020-06-26 6,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1722,191 2020-06-26 day,191,2020,2020-06-26,6,191 2020-06-26 6,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1723,191 2020-06-26 day,191,2020,2020-06-26,6,191 2020-06-26 6,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1724,191 2020-06-26 day,191,2020,2020-06-26,6,191 2020-06-26 6,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1725,191 2020-06-26 day,191,2020,2020-06-26,12,191 2020-06-26 12,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1726,191 2020-06-26 day,191,2020,2020-06-26,12,191 2020-06-26 12,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1727,191 2020-06-26 day,191,2020,2020-06-26,12,191 2020-06-26 12,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1728,191 2020-06-26 day,191,2020,2020-06-26,12,191 2020-06-26 12,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1729,191 2020-06-26 day,191,2020,2020-06-26,12,191 2020-06-26 12,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1730,191 2020-06-26 day,191,2020,2020-06-26,13,191 2020-06-26 13,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1731,191 2020-06-26 day,191,2020,2020-06-26,13,191 2020-06-26 13,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1732,191 2020-06-26 day,191,2020,2020-06-26,13,191 2020-06-26 13,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1733,191 2020-06-26 day,191,2020,2020-06-26,13,191 2020-06-26 13,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1734,191 2020-06-26 day,191,2020,2020-06-26,13,191 2020-06-26 13,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1735,191 2020-06-26 day,191,2020,2020-06-26,16,191 2020-06-26 16,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1736,191 2020-06-26 day,191,2020,2020-06-26,16,191 2020-06-26 16,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1737,191 2020-06-26 day,191,2020,2020-06-26,16,191 2020-06-26 16,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1738,191 2020-06-26 day,191,2020,2020-06-26,16,191 2020-06-26 16,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1739,191 2020-06-26 day,191,2020,2020-06-26,16,191 2020-06-26 16,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1740,191 2020-06-26 day,191,2020,2020-06-26,15,191 2020-06-26 15,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1741,191 2020-06-26 day,191,2020,2020-06-26,15,191 2020-06-26 15,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1742,191 2020-06-26 day,191,2020,2020-06-26,15,191 2020-06-26 15,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1743,191 2020-06-26 day,191,2020,2020-06-26,15,191 2020-06-26 15,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1744,191 2020-06-26 day,191,2020,2020-06-26,15,191 2020-06-26 15,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1745,191 2020-06-26 day,191,2020,2020-06-26,9,191 2020-06-26 9,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1746,191 2020-06-26 day,191,2020,2020-06-26,9,191 2020-06-26 9,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1747,191 2020-06-26 day,191,2020,2020-06-26,9,191 2020-06-26 9,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1748,191 2020-06-26 day,191,2020,2020-06-26,9,191 2020-06-26 9,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1749,191 2020-06-26 day,191,2020,2020-06-26,9,191 2020-06-26 9,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1750,191 2020-06-26 day,191,2020,2020-06-26,7,191 2020-06-26 7,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1751,191 2020-06-26 day,191,2020,2020-06-26,7,191 2020-06-26 7,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1752,191 2020-06-26 day,191,2020,2020-06-26,7,191 2020-06-26 7,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1753,191 2020-06-26 day,191,2020,2020-06-26,7,191 2020-06-26 7,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1754,191 2020-06-26 day,191,2020,2020-06-26,7,191 2020-06-26 7,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1755,191 2020-06-26 day,191,2020,2020-06-26,11,191 2020-06-26 11,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1756,191 2020-06-26 day,191,2020,2020-06-26,11,191 2020-06-26 11,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1757,191 2020-06-26 day,191,2020,2020-06-26,11,191 2020-06-26 11,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1758,191 2020-06-26 day,191,2020,2020-06-26,11,191 2020-06-26 11,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1759,191 2020-06-26 day,191,2020,2020-06-26,11,191 2020-06-26 11,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1760,191 2020-06-26 day,191,2020,2020-06-26,14,191 2020-06-26 14,191 2020-06-26 day.1,7,443574.3298,443403.5608,5527355.733,5527373.094,171.6492837,3.040277838,NA,2020-06-26 13:42,2020-06-26 14:42,60.3,day,171.6492837
1761,191 2020-06-26 day,191,2020,2020-06-26,14,191 2020-06-26 14,191 2020-06-26 day.4,7,443458.2423,433644.0651,5527176.819,5522656.465,10805.16878,-2.709963527,-1.354244696,2020-06-26 16:42,2020-06-26 17:42,59.71666667,day,10805.16878
1762,191 2020-06-26 day,191,2020,2020-06-26,14,191 2020-06-26 14,191 2020-06-26 day.5,7,433644.0651,438435.3727,5522656.465,5522555.109,4792.379549,-0.021151088,2.688812439,2020-06-26 17:42,2020-06-26 18:41,59.63333333,day,4792.379549
1763,191 2020-06-26 day,191,2020,2020-06-26,14,191 2020-06-26 14,191 2020-06-26 day.2,7,443403.5608,443421.2352,5527373.094,5527346.222,32.16370784,-0.98901252,2.25389495,2020-06-26 14:42,2020-06-26 15:42,59.78333333,day,32.16370784
1764,191 2020-06-26 day,191,2020,2020-06-26,14,191 2020-06-26 14,191 2020-06-26 day.3,7,443421.2352,443458.2423,5527346.222,5527176.819,173.3976328,-1.355718831,-0.366706311,2020-06-26 15:42,2020-06-26 16:42,59.9,day,173.3976328
1765,191 2020-06-26 night,191,2020,2020-06-26,1,191 2020-06-26 1,191 2020-06-26 night.1,1,436732.0169,446912.0653,5523091.897,5519834.147,10688.60724,-0.309714975,NA,2020-06-26 0:00,2020-06-26 0:59,59.13333333,night,10688.60724
1766,191 2020-06-26 night,191,2020,2020-06-26,1,191 2020-06-26 1,191 2020-06-26 night.2,1,446912.0653,442752.7766,5519834.147,5527641.284,8845.963702,2.060303016,2.370017991,2020-06-26 0:59,2020-06-26 2:00,60.33333333,night,8845.963702
1767,191 2020-06-26 night,191,2020,2020-06-26,20,191 2020-06-26 20,191 2020-06-26 night.1,1,436732.0169,446912.0653,5523091.897,5519834.147,10688.60724,-0.309714975,NA,2020-06-26 0:00,2020-06-26 0:59,59.13333333,night,10688.60724
1768,191 2020-06-26 night,191,2020,2020-06-26,20,191 2020-06-26 20,191 2020-06-26 night.2,1,446912.0653,442752.7766,5519834.147,5527641.284,8845.963702,2.060303016,2.370017991,2020-06-26 0:59,2020-06-26 2:00,60.33333333,night,8845.963702
1769,191 2020-06-26 night,191,2020,2020-06-26,22,191 2020-06-26 22,191 2020-06-26 night.1,1,436732.0169,446912.0653,5523091.897,5519834.147,10688.60724,-0.309714975,NA,2020-06-26 0:00,2020-06-26 0:59,59.13333333,night,10688.60724
1770,191 2020-06-26 night,191,2020,2020-06-26,22,191 2020-06-26 22,191 2020-06-26 night.2,1,446912.0653,442752.7766,5519834.147,5527641.284,8845.963702,2.060303016,2.370017991,2020-06-26 0:59,2020-06-26 2:00,60.33333333,night,8845.963702
1771,191 2020-06-26 night,191,2020,2020-06-26,21,191 2020-06-26 21,191 2020-06-26 night.1,1,436732.0169,446912.0653,5523091.897,5519834.147,10688.60724,-0.309714975,NA,2020-06-26 0:00,2020-06-26 0:59,59.13333333,night,10688.60724
1772,191 2020-06-26 night,191,2020,2020-06-26,21,191 2020-06-26 21,191 2020-06-26 night.2,1,446912.0653,442752.7766,5519834.147,5527641.284,8845.963702,2.060303016,2.370017991,2020-06-26 0:59,2020-06-26 2:00,60.33333333,night,8845.963702
1773,191 2020-06-26 night,191,2020,2020-06-26,3,191 2020-06-26 3,191 2020-06-26 night.1,1,436732.0169,446912.0653,5523091.897,5519834.147,10688.60724,-0.309714975,NA,2020-06-26 0:00,2020-06-26 0:59,59.13333333,night,10688.60724
1774,191 2020-06-26 night,191,2020,2020-06-26,3,191 2020-06-26 3,191 2020-06-26 night.2,1,446912.0653,442752.7766,5519834.147,5527641.284,8845.963702,2.060303016,2.370017991,2020-06-26 0:59,2020-06-26 2:00,60.33333333,night,8845.963702
1775,191 2020-06-26 night,191,2020,2020-06-26,2,191 2020-06-26 2,191 2020-06-26 night.1,1,436732.0169,446912.0653,5523091.897,5519834.147,10688.60724,-0.309714975,NA,2020-06-26 0:00,2020-06-26 0:59,59.13333333,night,10688.60724
