site,lat,lon,elev,transect,id,yr,fruitcount
HEA,49.10806,-120.76019,1961,HEA-t-1,HEA59,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-1,HEA61,2020,4
HEA,49.10806,-120.76019,1961,HEA-t-1,HEA61,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA64,2020,29
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA64,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA70,2020,5
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA70,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA71,2020,7
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA71,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA72,2020,10
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA72,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA76,2020,19
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA76,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA77,2020,3
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA77,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA81,2020,8
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA81,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA82,2020,10
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA82,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA84,2020,22
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA84,2021,1
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA85,2020,54
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA85,2021,7
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA89,2020,8
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA89,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA92,2020,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA92,2021,5
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA95,2020,1
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA95,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA149,2020,35
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA149,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA156,2020,3
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA156,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA158,2020,13
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA158,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA161,2020,10
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA161,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA169,2020,4
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA169,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA173,2020,23
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA173,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA175,2020,10
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA175,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA188,2020,2
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA188,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA320,2020,18
HEA,49.10806,-120.76019,1961,HEA-t-2,HEA320,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA232,2020,10
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA232,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA236,2020,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA236,2021,1
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA237,2020,6
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA237,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA240,2020,3
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA240,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA243,2020,2
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA243,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA245,2020,6
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA245,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA250,2020,7
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA250,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA252,2020,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA252,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA255,2020,1
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA255,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA259,2020,15
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA259,2021,3
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA260,2020,3
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA260,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA261,2020,35
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA261,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA265,2020,9
HEA,49.10806,-120.76019,1961,HEA-t-3,HEA265,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA267,2020,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA267,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA269,2020,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA269,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA270,2020,3
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA270,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA271,2020,2
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA271,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA276,2020,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA276,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA279,2020,6
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA279,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA281,2020,17
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA281,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA290,2020,4
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA290,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA291,2020,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA291,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA292,2020,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA292,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA302,2020,1
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA302,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA303,2020,41
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA303,2021,0
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA310,2020,1
HEA,49.10806,-120.76019,1961,HEA-t-4,HEA310,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM25,2020,45
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM25,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM26,2020,2
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM26,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM36,2020,101
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM36,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM38,2020,8
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM38,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM72,2020,12
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM72,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM79,2020,16
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM79,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM84,2020,10
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM84,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM87,2020,98
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM87,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM88,2020,14
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM88,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM92,2020,6
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM92,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM93,2020,23
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM93,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM96,2020,42
SIM,49.06298,-120.79806,1190,SIM-t-1,SIM96,2021,22
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM98,2020,9
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM98,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM99,2020,16
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM99,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM101,2020,24
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM101,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM104,2020,1
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM104,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM106,2020,50
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM106,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM107,2020,39
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM107,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM108,2020,7
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM108,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM111,2020,59
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM111,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM113,2020,29
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM113,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM114,2020,6
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM114,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM115,2020,76
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM115,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM116,2020,8
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM116,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM117,2020,178
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM117,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM118,2020,68
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM118,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM121,2020,3
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM121,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM130,2020,44
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM130,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM133,2020,41
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM133,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM136,2020,15
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM136,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM138,2020,26
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM138,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM320,2020,12
SIM,49.06298,-120.79806,1190,SIM-t-2,SIM320,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM139,2020,14
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM139,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM140,2020,10
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM140,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM141,2020,6
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM141,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM145,2020,15
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM145,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM146,2020,75
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM146,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM151,2020,175
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM151,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM153,2020,1
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM153,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM156,2020,3
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM156,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM158,2020,10
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM158,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM159,2020,39
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM159,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM160,2020,2
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM160,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM165,2020,199
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM165,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM166,2020,5
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM166,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM208,2020,33
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM208,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM209,2020,74
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM209,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM210,2020,22
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM210,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM212,2020,105
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM212,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM214,2020,5
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM214,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM215,2020,17
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM215,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM218,2020,8
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM218,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM220,2020,10
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM220,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM221,2020,69
SIM,49.06298,-120.79806,1190,SIM-t-3,SIM221,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM259,2020,12
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM259,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM260,2020,47
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM260,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM261,2020,73
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM261,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM264,2020,14
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM264,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM265,2020,50
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM265,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM266,2020,24
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM266,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM268,2020,1
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM268,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM269,2020,4
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM269,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM270,2020,34
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM270,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM274,2020,3
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM274,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM276,2020,49
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM276,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM277,2020,26
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM277,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM278,2020,22
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM278,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM282,2020,25
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM282,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM287,2020,153
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM287,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM288,2020,8
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM288,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM289,2020,68
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM289,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM290,2020,30
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM290,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM291,2020,1
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM291,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM292,2020,7
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM292,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM293,2020,6
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM293,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM294,2020,24
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM294,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM300,2020,5
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM300,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM302,2020,4
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM302,2021,0
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM314,2020,90
SIM,49.06298,-120.79806,1190,SIM-t-4,SIM314,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB2,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB2,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB4,2020,8
SLB,49.04306,-121.03989,903,SLB-t-1,SLB4,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB7,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB7,2021,1
SLB,49.04306,-121.03989,903,SLB-t-1,SLB15,2020,16
SLB,49.04306,-121.03989,903,SLB-t-1,SLB15,2021,7
SLB,49.04306,-121.03989,903,SLB-t-1,SLB18,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB18,2021,1
SLB,49.04306,-121.03989,903,SLB-t-1,SLB22,2020,5
SLB,49.04306,-121.03989,903,SLB-t-1,SLB22,2021,5
SLB,49.04306,-121.03989,903,SLB-t-1,SLB23,2020,9
SLB,49.04306,-121.03989,903,SLB-t-1,SLB23,2021,5
SLB,49.04306,-121.03989,903,SLB-t-1,SLB24,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB24,2021,4
SLB,49.04306,-121.03989,903,SLB-t-1,SLB25,2020,16
SLB,49.04306,-121.03989,903,SLB-t-1,SLB25,2021,10
SLB,49.04306,-121.03989,903,SLB-t-1,SLB29,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB29,2021,1
SLB,49.04306,-121.03989,903,SLB-t-1,SLB36,2020,5
SLB,49.04306,-121.03989,903,SLB-t-1,SLB36,2021,2
SLB,49.04306,-121.03989,903,SLB-t-1,SLB40,2020,8
SLB,49.04306,-121.03989,903,SLB-t-1,SLB40,2021,17
SLB,49.04306,-121.03989,903,SLB-t-1,SLB45,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB45,2021,4
SLB,49.04306,-121.03989,903,SLB-t-1,SLB46,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB46,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB51,2020,1
SLB,49.04306,-121.03989,903,SLB-t-1,SLB51,2021,33
SLB,49.04306,-121.03989,903,SLB-t-1,SLB56,2020,1
SLB,49.04306,-121.03989,903,SLB-t-1,SLB56,2021,6
SLB,49.04306,-121.03989,903,SLB-t-1,SLB58,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB58,2021,6
SLB,49.04306,-121.03989,903,SLB-t-1,SLB61,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB61,2021,4
SLB,49.04306,-121.03989,903,SLB-t-1,SLB62,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB62,2021,5
SLB,49.04306,-121.03989,903,SLB-t-1,SLB63,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB63,2021,2
SLB,49.04306,-121.03989,903,SLB-t-1,SLB65,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB65,2021,2
SLB,49.04306,-121.03989,903,SLB-t-1,SLB71,2020,8
SLB,49.04306,-121.03989,903,SLB-t-1,SLB71,2021,3
SLB,49.04306,-121.03989,903,SLB-t-1,SLB72,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB72,2021,2
SLB,49.04306,-121.03989,903,SLB-t-1,SLB75,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB75,2021,3
SLB,49.04306,-121.03989,903,SLB-t-1,SLB78,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB78,2021,1
SLB,49.04306,-121.03989,903,SLB-t-1,SLB80,2020,15
SLB,49.04306,-121.03989,903,SLB-t-1,SLB80,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB81,2020,10
SLB,49.04306,-121.03989,903,SLB-t-1,SLB81,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB89,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB89,2021,7
SLB,49.04306,-121.03989,903,SLB-t-1,SLB91,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB91,2021,9
SLB,49.04306,-121.03989,903,SLB-t-1,SLB92,2020,9
SLB,49.04306,-121.03989,903,SLB-t-1,SLB92,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB93,2020,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB93,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB94,2020,1
SLB,49.04306,-121.03989,903,SLB-t-1,SLB94,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB96,2020,6
SLB,49.04306,-121.03989,903,SLB-t-1,SLB96,2021,3
SLB,49.04306,-121.03989,903,SLB-t-1,SLB100,2020,53
SLB,49.04306,-121.03989,903,SLB-t-1,SLB100,2021,0
SLB,49.04306,-121.03989,903,SLB-t-1,SLB114,2020,23
SLB,49.04306,-121.03989,903,SLB-t-1,SLB114,2021,8
SLB,49.04306,-121.03989,903,SLB-t-2,SLB118,2020,16
SLB,49.04306,-121.03989,903,SLB-t-2,SLB118,2021,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB121,2020,22
SLB,49.04306,-121.03989,903,SLB-t-2,SLB121,2021,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB122,2020,17
SLB,49.04306,-121.03989,903,SLB-t-2,SLB122,2021,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB123,2020,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB123,2021,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB127,2020,3
SLB,49.04306,-121.03989,903,SLB-t-2,SLB127,2021,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB128,2020,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB128,2021,2
SLB,49.04306,-121.03989,903,SLB-t-2,SLB129,2020,21
SLB,49.04306,-121.03989,903,SLB-t-2,SLB129,2021,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB131,2020,2
SLB,49.04306,-121.03989,903,SLB-t-2,SLB131,2021,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB133,2020,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB133,2021,4
SLB,49.04306,-121.03989,903,SLB-t-2,SLB145,2020,2
SLB,49.04306,-121.03989,903,SLB-t-2,SLB145,2021,1
SLB,49.04306,-121.03989,903,SLB-t-2,SLB150,2020,9
SLB,49.04306,-121.03989,903,SLB-t-2,SLB150,2021,5
SLB,49.04306,-121.03989,903,SLB-t-2,SLB156,2020,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB156,2021,1
SLB,49.04306,-121.03989,903,SLB-t-2,SLB160,2020,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB160,2021,2
SLB,49.04306,-121.03989,903,SLB-t-2,SLB164,2020,8
SLB,49.04306,-121.03989,903,SLB-t-2,SLB164,2021,1
SLB,49.04306,-121.03989,903,SLB-t-2,SLB169,2020,3
SLB,49.04306,-121.03989,903,SLB-t-2,SLB169,2021,0
SLB,49.04306,-121.03989,903,SLB-t-2,SLB176,2020,7
SLB,49.04306,-121.03989,903,SLB-t-2,SLB176,2021,0
SLB,49.04306,-121.03989,903,SLB-t-3,SLB177,2020,13
SLB,49.04306,-121.03989,903,SLB-t-3,SLB177,2021,0
SLB,49.04306,-121.03989,903,SLB-t-3,SLB182,2020,2
SLB,49.04306,-121.03989,903,SLB-t-3,SLB182,2021,4
SLB,49.04306,-121.03989,903,SLB-t-3,SLB184,2020,10
SLB,49.04306,-121.03989,903,SLB-t-3,SLB184,2021,0
SLB,49.04306,-121.03989,903,SLB-t-3,SLB188,2020,0
SLB,49.04306,-121.03989,903,SLB-t-3,SLB188,2021,4
SLB,49.04306,-121.03989,903,SLB-t-3,SLB192,2020,10
SLB,49.04306,-121.03989,903,SLB-t-3,SLB192,2021,0
SLB,49.04306,-121.03989,903,SLB-t-3,SLB200,2020,8
SLB,49.04306,-121.03989,903,SLB-t-3,SLB200,2021,2
SLB,49.04306,-121.03989,903,SLB-t-3,SLB228,2020,5
SLB,49.04306,-121.03989,903,SLB-t-3,SLB228,2021,0
SLB,49.04306,-121.03989,903,SLB-t-3,SLB231,2020,6
SLB,49.04306,-121.03989,903,SLB-t-3,SLB231,2021,3
SLB,49.04306,-121.03989,903,SLB-t-3,SLB232,2020,8
SLB,49.04306,-121.03989,903,SLB-t-3,SLB232,2021,3
SLB,49.04306,-121.03989,903,SLB-t-4,SLB237,2020,6
SLB,49.04306,-121.03989,903,SLB-t-4,SLB237,2021,4
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC28,2020,67
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC28,2021,3
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC29,2020,36
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC29,2021,1
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC30,2020,8
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC30,2021,5
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC35,2020,45
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC35,2021,0
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC36,2020,7
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC36,2021,4
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC37,2020,133
SLC,49.04854,-120.91223,1681,SLC-t-1,SLC37,2021,0
